site;plot;canopy.cover;slope.steepness;tree.richness;location;x;y;tree.species;year;ID;initial.date;date.photo;days;days.fac;initial.mass;remain.mass;removal;deco.raw;deco.adj;deco.EN;deco.MN;deco.FR;deco.JC;rel.remain;remain;loss;prime.deco;fly.prob;ant.prob;both.prob;burried;no.flies;flies_Estimator;no.other;other_Estimator;no.ants;ants_Estimator
A;Q21;0,94;37,3;2;0119;1;19;Cyclobalanopsis glauca;2023;2;31.05.2023;02.06.2023;2;early;369;;0;4,25;4,25;4;5;4;4;0,495092336;183;186;fly;1;0;0;0;171;3,929723399;;;;
A;Q21;0,94;37,3;2;0119;1;19;Cyclobalanopsis glauca;2023;2;31.05.2023;05.06.2023;5;late;369;;;;;;;;;;;;;0;0;0;;171;3,929723399;;;;
A;Q21;0,94;37,3;2;0119;1;19;Cyclobalanopsis glauca;2023;3;31.05.2023;02.06.2023;2;early;347;;0;2,75;2,75;3;4;2;2;0,781932048;271;76;unknown;0;0;0;0;171;3,929723399;;;;
A;Q21;0,94;37,3;2;0119;1;19;Cyclobalanopsis glauca;2023;3;31.05.2023;05.06.2023;5;late;347;;;;;;;;;;;;;0;0;0;;171;3,929723399;;;;
A;Q21;0,94;37,3;2;0617;6;17;Cyclobalanopsis glauca;2023;4;31.05.2023;02.06.2023;2;early;265;;0;4;4;4;5;3;4;0,548959479;145;120;fly;1;0;0;0;171;3,929723399;;;;
A;Q21;0,94;37,3;2;0617;6;17;Cyclobalanopsis glauca;2023;4;31.05.2023;05.06.2023;5;late;265;;0;7;7;7;7;7;7;0,083423357;22;243;fly;1;0;0;0;171;3,929723399;;;;
A;Q21;0,94;37,3;2;0617;6;17;Cyclobalanopsis glauca;2023;5;31.05.2023;02.06.2023;2;early;306;;0;4,75;4,75;4;5;5;5;0,388926052;119;187;fly;1;0;0;0;171;3,929723399;;;;
A;Q21;0,94;37,3;2;0617;6;17;Cyclobalanopsis glauca;2023;5;31.05.2023;05.06.2023;5;late;306;;0;6;6;7;6;6;5;0,177654142;54;252;fly;1;0;0;0;171;3,929723399;;;;
A;Q21;0,94;37,3;2;0617;6;17;Cyclobalanopsis glauca;2023;6;31.05.2023;02.06.2023;2;early;260;;0;3,5;3,5;3;3;5;3;0,652186675;170;90;unknown;0;0;0;0;171;3,929723399;;;;
A;Q21;0,94;37,3;2;0617;6;17;Cyclobalanopsis glauca;2023;6;31.05.2023;05.06.2023;5;late;260;;0;6,5;6,5;7;6;7;6;0,122978724;32;228;unknown;0;0;0;0;171;3,929723399;;;;
A;Q21;0,94;37,3;2;1214;12;14;Quercus fabri;2023;7;31.05.2023;02.06.2023;2;early;266;;0;4,5;4,5;5;6;4;3;0,441338887;117;149;unknown;0;0;0;0;171;3,929723399;;;;
A;Q21;0,94;37,3;2;1214;12;14;Quercus fabri;2023;7;31.05.2023;05.06.2023;5;late;266;;0;5,75;5,75;7;7;5;4;0,21144726;56;210;unknown;0;0;0;0;171;3,929723399;;;;
A;Q21;0,94;37,3;2;1214;12;14;Quercus fabri;2023;8;31.05.2023;02.06.2023;2;early;254;;0;4,75;4,75;5;6;4;4;0,388926052;99;155;ants;0;1;0;0;171;3,929723399;;;;
A;Q21;0,94;37,3;2;1214;12;14;Quercus fabri;2023;8;31.05.2023;05.06.2023;5;late;254;;0;5,75;5,75;6;7;5;5;0,21144726;54;200;ants;0;1;0;0;171;3,929723399;;;;
A;Q21;0,94;37,3;2;1214;12;14;Quercus fabri;2023;9;31.05.2023;02.06.2023;2;early;319;;0;5;5;5;6;5;4;0,338961067;108;211;unknown;0;0;0;0;171;3,929723399;;;;
A;Q21;0,94;37,3;2;1214;12;14;Quercus fabri;2023;9;31.05.2023;05.06.2023;5;late;319;;0;5,5;5,5;6;7;5;4;0,249716483;80;239;unknown;0;0;0;0;171;3,929723399;;;;
A;Q9;0,9;37,6;2;1004;10;4;Cyclobalanopsis myrsinaefolia;2023;1;31.05.2023;02.06.2023;2;early;350;;0;3;3;3;4;4;1;0,742855314;260;90;unknown;0;0;0;0;195;2,547124907;;;;
A;Q9;0,9;37,6;2;1004;10;4;Cyclobalanopsis myrsinaefolia;2023;1;31.05.2023;05.06.2023;5;late;350;;0;5,25;5,25;5;6;6;4;0,292344143;102;248;unknown;0;0;0;0;195;2,547124907;;;;
A;Q9;0,9;37,6;2;1004;10;4;Cyclobalanopsis myrsinaefolia;2023;2;31.05.2023;02.06.2023;2;early;271;;0;3;3;3;3;4;2;0,742855314;201;70;unknown;0;0;0;0;195;2,547124907;;;;
A;Q9;0,9;37,6;2;1004;10;4;Cyclobalanopsis myrsinaefolia;2023;2;31.05.2023;05.06.2023;5;late;271;;0;5,75;5,75;6;6;6;5;0,21144726;57;214;unknown;0;0;0;0;195;2,547124907;;;;
A;Q9;0,9;37,6;2;1004;10;4;Cyclobalanopsis myrsinaefolia;2023;3;31.05.2023;02.06.2023;2;early;278;;0;3,25;3,25;3;3;4;3;0,699467546;194;84;unknown;0;0;0;0;195;2,547124907;;;;
A;Q9;0,9;37,6;2;1004;10;4;Cyclobalanopsis myrsinaefolia;2023;3;31.05.2023;05.06.2023;5;late;278;;0;6,25;6,25;6;7;6;6;0,148246447;41;237;unknown;0;0;0;0;195;2,547124907;;;;
A;Q9;0,9;37,6;2;0803;8;3;Cyclobalanopsis myrsinaefolia;2023;4;31.05.2023;02.06.2023;2;early;275;;0;2,25;2,25;2;2;3;2;0,846727117;233;42;unknown;0;0;0;0;195;2,547124907;;;;
A;Q9;0,9;37,6;2;0803;8;3;Cyclobalanopsis myrsinaefolia;2023;4;31.05.2023;05.06.2023;5;late;275;;0;4,666666667;4,666666667;5;;5;4;0,406176139;112;163;unknown;0;0;0;0;195;2,547124907;;;;
A;Q9;0,9;37,6;2;0803;8;3;Cyclobalanopsis myrsinaefolia;2023;5;31.05.2023;02.06.2023;2;early;452;;0;2,75;2,75;3;3;3;2;0,781932048;353;99;unknown;0;0;0;0;195;2,547124907;;;;
A;Q9;0,9;37,6;2;0803;8;3;Cyclobalanopsis myrsinaefolia;2023;5;31.05.2023;05.06.2023;5;late;452;;0;4,25;4,25;4;5;5;3;0,495092336;224;228;unknown;0;0;0;0;195;2,547124907;;;;
A;Q9;0,9;37,6;2;0803;8;3;Cyclobalanopsis myrsinaefolia;2023;6;31.05.2023;02.06.2023;2;early;323;;0;2,25;2,25;2;2;3;2;0,846727117;273;50;ants;0;1;0;0;195;2,547124907;;;;
A;Q9;0,9;37,6;2;0803;8;3;Cyclobalanopsis myrsinaefolia;2023;6;31.05.2023;05.06.2023;5;late;323;;0;5,5;5,5;6;6;6;4;0,249716483;81;242;ants;0;1;0;0;195;2,547124907;;;;
A;Q9;0,9;37,6;2;0704;7;4;Cyclobalanopsis myrsinaefolia;2023;7;31.05.2023;02.06.2023;2;early;270;;0;3,25;3,25;3;3;4;3;0,699467546;189;81;unknown;0;0;0;0;195;2,547124907;;;;
A;Q9;0,9;37,6;2;0704;7;4;Cyclobalanopsis myrsinaefolia;2023;7;31.05.2023;05.06.2023;5;late;270;;0;5,75;5,75;6;7;6;4;0,21144726;57;213;unknown;0;0;0;0;195;2,547124907;;;;
A;Q9;0,9;37,6;2;0704;7;4;Cyclobalanopsis myrsinaefolia;2023;8;31.05.2023;02.06.2023;2;early;358;;0;2,5;2,5;3;2;3;2;0,816537096;292;66;unknown;0;0;0;0;195;2,547124907;;;;
A;Q9;0,9;37,6;2;0704;7;4;Cyclobalanopsis myrsinaefolia;2023;8;31.05.2023;05.06.2023;5;late;358;;0;5,75;5,75;6;7;6;4;0,21144726;76;282;unknown;0;0;0;0;195;2,547124907;;;;
A;Q9;0,9;37,6;2;0704;7;4;Cyclobalanopsis myrsinaefolia;2023;9;31.05.2023;02.06.2023;2;early;348;;0;2,75;2,75;4;2;3;2;0,781932048;272;76;unknown;0;0;0;0;195;2,547124907;;;;
A;Q9;0,9;37,6;2;0704;7;4;Cyclobalanopsis myrsinaefolia;2023;9;31.05.2023;05.06.2023;5;late;348;;0;6,25;6,25;7;7;6;5;0,148246447;52;296;unknown;0;0;0;0;195;2,547124907;;;;
A;R14;0,98;31,1;1;0402;4;2;Cyclobalanopsis glauca;2023;1;31.05.2023;02.06.2023;2;early;311;;0;3;3;3;4;4;1;0,742855314;231;80;fly;1;0;0;0;193;2,503329027;;;;
A;R14;0,98;31,1;1;0402;4;2;Cyclobalanopsis glauca;2023;1;31.05.2023;05.06.2023;5;late;311;;;;;;;;;;;;;0;0;0;;193;2,503329027;;;;
A;R14;0,98;31,1;1;0402;4;2;Cyclobalanopsis glauca;2023;2;31.05.2023;02.06.2023;2;early;288;;0;3;3;3;4;3;2;0,742855314;214;74;fly;1;0;0;0;193;2,503329027;;;;
A;R14;0,98;31,1;1;0402;4;2;Cyclobalanopsis glauca;2023;2;31.05.2023;05.06.2023;5;late;288;;;;;;;;;;;;;0;0;0;;193;2,503329027;;;;
A;R14;0,98;31,1;1;0402;4;2;Cyclobalanopsis glauca;2023;3;31.05.2023;02.06.2023;2;early;257;;0;4,25;4,25;5;5;4;3;0,495092336;127;130;unknown;0;0;0;0;193;2,503329027;;;;
A;R14;0,98;31,1;1;0402;4;2;Cyclobalanopsis glauca;2023;3;31.05.2023;05.06.2023;5;late;257;;0;6;6;7;;6;5;0,177654142;46;211;unknown;0;0;0;0;193;2,503329027;;;;
A;R14;0,98;31,1;1;0802;8;2;Cyclobalanopsis glauca;2023;4;31.05.2023;02.06.2023;2;early;296;;0;5;5;5;5;5;5;0,338961067;100;196;unknown;0;0;0;0;193;2,503329027;;;;
A;R14;0,98;31,1;1;0802;8;2;Cyclobalanopsis glauca;2023;4;31.05.2023;05.06.2023;5;late;296;;0;6,25;6,25;6;7;7;5;0,148246447;44;252;unknown;0;0;0;0;193;2,503329027;;;;
A;R14;0,98;31,1;1;0802;8;2;Cyclobalanopsis glauca;2023;5;31.05.2023;02.06.2023;2;early;355;;0;5,25;5,25;6;4;5;6;0,292344143;104;251;unknown;0;0;0;0;193;2,503329027;;;;
A;R14;0,98;31,1;1;0802;8;2;Cyclobalanopsis glauca;2023;5;31.05.2023;05.06.2023;5;late;355;;0;7;7;7;7;7;7;0,083423357;30;325;unknown;0;0;0;0;193;2,503329027;;;;
A;R14;0,98;31,1;1;0802;8;2;Cyclobalanopsis glauca;2023;6;31.05.2023;02.06.2023;2;early;273;;0;4,25;4,25;5;5;4;3;0,495092336;135;138;unknown;0;0;0;0;193;2,503329027;;;;
A;R14;0,98;31,1;1;0802;8;2;Cyclobalanopsis glauca;2023;6;31.05.2023;05.06.2023;5;late;273;;0;6,25;6,25;7;7;6;5;0,148246447;40;233;unknown;0;0;0;0;193;2,503329027;;;;
A;R14;0,98;31,1;1;0605;6;5;Cyclobalanopsis glauca;2023;7;31.05.2023;02.06.2023;2;early;252;;1;;;;;;;;;;;0;0;0;;193;2,503329027;;;;
A;R14;0,98;31,1;1;0605;6;5;Cyclobalanopsis glauca;2023;7;31.05.2023;05.06.2023;5;late;252;;1;;;;;;;;;;;0;0;0;;193;2,503329027;;;;
A;R14;0,98;31,1;1;0605;6;5;Cyclobalanopsis glauca;2023;8;31.05.2023;02.06.2023;2;early;301;;0;3,25;3,25;4;3;3;3;0,699467546;211;90;unknown;0;0;0;0;193;2,503329027;;;;
A;R14;0,98;31,1;1;0605;6;5;Cyclobalanopsis glauca;2023;8;31.05.2023;05.06.2023;5;late;301;;0;5;5;6;6;5;3;0,338961067;102;199;unknown;0;0;0;0;193;2,503329027;;;;
A;R14;0,98;31,1;1;0605;6;5;Cyclobalanopsis glauca;2023;9;31.05.2023;02.06.2023;2;early;262;;0;4,75;4,75;6;4;5;4;0,388926052;102;160;unknown;0;0;0;0;193;2,503329027;;;;
A;R14;0,98;31,1;1;0605;6;5;Cyclobalanopsis glauca;2023;9;31.05.2023;05.06.2023;5;late;262;;0;7;7;7;7;;;0,083423357;22;240;unknown;0;0;0;0;193;2,503329027;;;;
A;R18;0,99;36,8;16;1614;16;14;Sapindus mukorossi;2023;1;31.05.2023;02.06.2023;2;early;315;;0;3,25;3,25;4;3;3;3;0,699467546;220;95;unknown;0;0;0;0;161;2,221361056;;;;
A;R18;0,99;36,8;16;1614;16;14;Sapindus mukorossi;2023;1;31.05.2023;05.06.2023;5;late;315;;0;6;6;7;7;5;5;0,177654142;56;259;unknown;0;0;0;0;161;2,221361056;;;;
A;R18;0,99;36,8;16;1614;16;14;Sapindus mukorossi;2023;2;31.05.2023;02.06.2023;2;early;289;;0;4;4;4;4;;;0,548959479;159;130;unknown;0;0;0;0;161;2,221361056;;;;
A;R18;0,99;36,8;16;1614;16;14;Sapindus mukorossi;2023;2;31.05.2023;05.06.2023;5;late;289;;0;6,75;6,75;7;7;6;7;0,101504495;29;260;unknown;0;0;0;0;161;2,221361056;;;;
A;R18;0,99;36,8;16;1614;16;14;Sapindus mukorossi;2023;3;31.05.2023;02.06.2023;2;early;396;;0;4;4;5;4;4;3;0,548959479;217;179;unknown;0;0;0;0;161;2,221361056;;;;
A;R18;0,99;36,8;16;1614;16;14;Sapindus mukorossi;2023;3;31.05.2023;05.06.2023;5;late;396;;0;5,25;5,25;6;6;5;4;0,292344143;116;280;unknown;0;0;0;0;161;2,221361056;;;;
A;R18;0,99;36,8;16;1811;18;11;Quercus acutissima;2023;4;31.05.2023;02.06.2023;2;early;343;;0;4,25;4,25;5;4;5;3;0,495092336;170;173;unknown;0;0;0;0;161;2,221361056;;;;
A;R18;0,99;36,8;16;1811;18;11;Quercus acutissima;2023;4;31.05.2023;05.06.2023;5;late;343;;0;7;7;7;7;;;0,083423357;29;314;unknown;0;0;0;0;161;2,221361056;;;;
A;R18;0,99;36,8;16;1811;18;11;Quercus acutissima;2023;5;31.05.2023;02.06.2023;2;early;291;;0;3,75;3,75;4;4;4;3;0,601703041;175;116;fly;1;0;0;0;161;2,221361056;;;;
A;R18;0,99;36,8;16;1811;18;11;Quercus acutissima;2023;5;31.05.2023;05.06.2023;5;late;291;;0;6;6;7;7;6;4;0,177654142;52;239;fly;1;0;0;0;161;2,221361056;;;;
A;R18;0,99;36,8;16;1811;18;11;Quercus acutissima;2023;6;31.05.2023;02.06.2023;2;early;253;;0;4,5;4,5;5;5;5;3;0,441338887;112;141;fly;1;0;0;0;161;2,221361056;;;;
A;R18;0,99;36,8;16;1811;18;11;Quercus acutissima;2023;6;31.05.2023;05.06.2023;5;late;253;;0;6,5;6,5;7;7;7;5;0,122978724;31;222;fly;1;0;0;0;161;2,221361056;;;;
A;R18;0,99;36,8;16;1318;13;18;Choerospondias axillaris;2023;7;31.05.2023;02.06.2023;2;early;269;;0;4;4;5;4;4;3;0,548959479;148;121;fly;1;0;0;0;161;2,221361056;;;;
A;R18;0,99;36,8;16;1318;13;18;Choerospondias axillaris;2023;7;31.05.2023;05.06.2023;5;late;269;;0;5,75;5,75;7;7;5;4;0,21144726;57;212;fly;1;0;0;0;161;2,221361056;;;;
A;R18;0,99;36,8;16;1318;13;18;Choerospondias axillaris;2023;8;31.05.2023;02.06.2023;2;early;293;;0;4,5;4,5;5;5;5;3;0,441338887;129;164;fly;1;0;0;0;161;2,221361056;;;;
A;R18;0,99;36,8;16;1318;13;18;Choerospondias axillaris;2023;8;31.05.2023;05.06.2023;5;late;293;;0;5,75;5,75;7;7;5;4;0,21144726;62;231;fly;1;0;0;0;161;2,221361056;;;;
A;R18;0,99;36,8;16;1318;13;18;Choerospondias axillaris;2023;9;31.05.2023;02.06.2023;2;early;228;;0;5;5;5;5;5;5;0,338961067;77;151;unknown;0;0;0;0;161;2,221361056;;;;
A;R18;0,99;36,8;16;1318;13;18;Choerospondias axillaris;2023;9;31.05.2023;05.06.2023;5;late;228;;0;5,75;5,75;6;7;6;4;0,21144726;48;180;unknown;0;0;0;0;161;2,221361056;;;;
A;R8;0,98;40;8;1801;18;1;Schima superba;2023;1;31.05.2023;02.06.2023;2;early;312;;0;2,75;2,75;3;3;3;2;0,781932048;244;68;fly;1;0;0;0;197;1,914099524;;;;
A;R8;0,98;40;8;1801;18;1;Schima superba;2023;1;31.05.2023;05.06.2023;5;late;312;;0;5,75;5,75;7;7;5;4;0,21144726;66;246;fly;1;0;0;0;197;1,914099524;;;;
A;R8;0,98;40;8;1801;18;1;Schima superba;2023;2;31.05.2023;02.06.2023;2;early;340;;0;2,75;2,75;3;3;3;2;0,781932048;266;74;fly;1;0;0;0;197;1,914099524;;;;
A;R8;0,98;40;8;1801;18;1;Schima superba;2023;2;31.05.2023;05.06.2023;5;late;340;;0;5,5;5,5;5;6;;;0,249716483;85;255;fly;1;0;0;0;197;1,914099524;;;;
A;R8;0,98;40;8;1801;18;1;Schima superba;2023;3;31.05.2023;02.06.2023;2;early;304;;0;1,75;1,75;2;2;2;1;0,894858266;272;32;fly;1;0;0;0;197;1,914099524;;;;
A;R8;0,98;40;8;1801;18;1;Schima superba;2023;3;31.05.2023;05.06.2023;5;late;304;;0;5,25;5,25;6;6;5;4;0,292344143;89;215;fly;1;0;0;0;197;1,914099524;;;;
A;R8;0,98;40;8;1603;16;3;Schima superba;2023;4;31.05.2023;02.06.2023;2;early;274;;0;2,75;2,75;3;3;3;2;0,781932048;214;60;unknown;0;0;0;0;197;1,914099524;;;;
A;R8;0,98;40;8;1603;16;3;Schima superba;2023;4;31.05.2023;05.06.2023;5;late;274;;0;5;5;6;5;5;4;0,338961067;93;181;unknown;0;0;0;0;197;1,914099524;;;;
A;R8;0,98;40;8;1603;16;3;Schima superba;2023;5;31.05.2023;02.06.2023;2;early;281;;1;;;;;;;;;;;0;0;0;;197;1,914099524;;;;
A;R8;0,98;40;8;1603;16;3;Schima superba;2023;5;31.05.2023;05.06.2023;5;late;281;;1;;;;;;;;;;;0;0;0;;197;1,914099524;;;;
A;R8;0,98;40;8;1603;16;3;Schima superba;2023;6;31.05.2023;02.06.2023;2;early;288;;0;2,25;2,25;2;2;3;2;0,846727117;244;44;ants;0;1;0;1;197;1,914099524;;;;
A;R8;0,98;40;8;1603;16;3;Schima superba;2023;6;31.05.2023;05.06.2023;5;late;288;;0;5,75;5,75;6;7;5;5;0,21144726;61;227;ants;0;1;0;1;197;1,914099524;;;;
A;R8;0,98;40;8;1400;14;0;Cyclobalanopsis glauca;2023;7;31.05.2023;02.06.2023;2;early;333;;0;3,25;3,25;3;4;3;3;0,699467546;233;100;fly;1;0;0;0;197;1,914099524;;;;
A;R8;0,98;40;8;1400;14;0;Cyclobalanopsis glauca;2023;7;31.05.2023;05.06.2023;5;late;333;;0;6,5;6,5;7;7;6;6;0,122978724;41;292;fly;1;0;0;0;197;1,914099524;;;;
A;R8;0,98;40;8;1400;14;0;Cyclobalanopsis glauca;2023;8;31.05.2023;02.06.2023;2;early;349;;0;3,5;3,5;4;4;3;3;0,652186675;228;121;fly;1;0;0;0;197;1,914099524;;;;
A;R8;0,98;40;8;1400;14;0;Cyclobalanopsis glauca;2023;8;31.05.2023;05.06.2023;5;late;349;;0;6,333333333;6,333333333;7;6;6;;0,139379398;49;300;fly;1;0;0;0;197;1,914099524;;;;
A;R8;0,98;40;8;1400;14;0;Cyclobalanopsis glauca;2023;9;31.05.2023;02.06.2023;2;early;363;;0;4;4;5;4;4;3;0,548959479;199;164;fly;1;0;0;0;197;1,914099524;;;;
A;R8;0,98;40;8;1400;14;0;Cyclobalanopsis glauca;2023;9;31.05.2023;05.06.2023;5;late;363;;0;6;6;6;7;6;5;0,177654142;64;299;fly;1;0;0;0;197;1,914099524;;;;
A;S10;0,98;33,5;8;1418;14;18;Choerospondias axillaris;2023;1;31.05.2023;02.06.2023;2;early;346;;0;5;5;6;5;5;4;0,338961067;117;229;unknown;0;0;0;0;434;2,144147075;;;;
A;S10;0,98;33,5;8;1418;14;18;Choerospondias axillaris;2023;1;31.05.2023;05.06.2023;5;late;346;;0;6,25;6,25;7;6;7;5;0,148246447;51;295;unknown;0;0;0;0;434;2,144147075;;;;
A;S10;0,98;33,5;8;1418;14;18;Choerospondias axillaris;2023;2;31.05.2023;02.06.2023;2;early;317;;0;2,25;2,25;2;2;3;2;0,846727117;268;49;unknown;0;0;0;0;434;2,144147075;;;;
A;S10;0,98;33,5;8;1418;14;18;Choerospondias axillaris;2023;2;31.05.2023;05.06.2023;5;late;317;;0;6;6;6;6;;;0,177654142;56;261;unknown;0;0;0;0;434;2,144147075;;;;
A;S10;0,98;33,5;8;1418;14;18;Choerospondias axillaris;2023;3;31.05.2023;02.06.2023;2;early;280;;0;3,5;3,5;4;3;4;3;0,652186675;183;97;fly;1;0;0;0;434;2,144147075;;;;
A;S10;0,98;33,5;8;1418;14;18;Choerospondias axillaris;2023;3;31.05.2023;05.06.2023;5;late;280;;0;7;7;7;;;;0,083423357;23;257;fly;1;0;0;0;434;2,144147075;;;;
A;S10;0,98;33,5;8;1218;12;18;Choerospondias axillaris;2023;4;31.05.2023;02.06.2023;2;early;278;;0;3,25;3,25;4;3;4;2;0,699467546;194;84;fly;1;0;0;0;434;2,144147075;;;;
A;S10;0,98;33,5;8;1218;12;18;Choerospondias axillaris;2023;4;31.05.2023;05.06.2023;5;late;278;;0;6;6;7;6;6;5;0,177654142;49;229;fly;1;0;0;0;434;2,144147075;;;;
A;S10;0,98;33,5;8;1218;12;18;Choerospondias axillaris;2023;5;31.05.2023;02.06.2023;2;early;270;;0;3,75;3,75;4;3;4;4;0,601703041;162;108;fly;1;0;0;0;434;2,144147075;;;;
A;S10;0,98;33,5;8;1218;12;18;Choerospondias axillaris;2023;5;31.05.2023;05.06.2023;5;late;270;;0;6;6;7;6;6;5;0,177654142;48;222;fly;1;0;0;0;434;2,144147075;;;;
A;S10;0,98;33,5;8;1218;12;18;Choerospondias axillaris;2023;6;31.05.2023;02.06.2023;2;early;356;;0;2;2;2;2;2;2;0,872723547;311;45;unknown;0;0;0;0;434;2,144147075;;;;
A;S10;0,98;33,5;8;1218;12;18;Choerospondias axillaris;2023;6;31.05.2023;05.06.2023;5;late;356;;0;5,25;5,25;6;6;5;4;0,292344143;104;252;unknown;0;0;0;0;434;2,144147075;;;;
A;S10;0,98;33,5;8;1117;11;17;Liquidambar formosana;2023;7;31.05.2023;02.06.2023;2;early;266;;0;2,75;2,75;3;3;3;2;0,781932048;208;58;unknown;0;0;0;0;434;2,144147075;;;;
A;S10;0,98;33,5;8;1117;11;17;Liquidambar formosana;2023;7;31.05.2023;05.06.2023;5;late;266;;0;6;6;7;6;5;;0,177654142;47;219;unknown;0;0;0;0;434;2,144147075;;;;
A;S10;0,98;33,5;8;1117;11;17;Liquidambar formosana;2023;8;31.05.2023;02.06.2023;2;early;297;;0;4,25;4,25;5;5;4;3;0,495092336;147;150;fly;1;0;0;0;434;2,144147075;;;;
A;S10;0,98;33,5;8;1117;11;17;Liquidambar formosana;2023;8;31.05.2023;05.06.2023;5;late;297;;0;6;6;6;6;;;0,177654142;53;244;fly;1;0;0;0;434;2,144147075;;;;
A;S10;0,98;33,5;8;1117;11;17;Liquidambar formosana;2023;9;31.05.2023;02.06.2023;2;early;282;;0;3,75;3,75;5;3;4;3;0,601703041;170;112;fly;1;0;0;0;434;2,144147075;;;;
A;S10;0,98;33,5;8;1117;11;17;Liquidambar formosana;2023;9;31.05.2023;05.06.2023;5;late;282;;0;6;6;6;6;6;;0,177654142;50;232;fly;1;0;0;0;434;2,144147075;;;;
A;S13;0,98;29,5;8;0101;1;1;Castanopsis sclerophylla;2023;1;31.05.2023;02.06.2023;2;early;304;;0;2,25;2,25;3;2;2;2;0,846727117;257;47;unknown;0;0;0;0;224;2,170214263;;;;
A;S13;0,98;29,5;8;0101;1;1;Castanopsis sclerophylla;2023;1;31.05.2023;05.06.2023;5;late;304;;0;5,25;5,25;6;6;5;4;0,292344143;89;215;unknown;0;0;0;0;224;2,170214263;;;;
A;S13;0,98;29,5;8;0101;1;1;Castanopsis sclerophylla;2023;2;31.05.2023;02.06.2023;2;early;271;;0;4,25;4,25;5;4;4;4;0,495092336;134;137;fly;1;0;0;0;224;2,170214263;;;;
A;S13;0,98;29,5;8;0101;1;1;Castanopsis sclerophylla;2023;2;31.05.2023;05.06.2023;5;late;271;;0;6,5;6,5;7;7;7;5;0,122978724;33;238;unknown;0;0;0;0;224;2,170214263;;;;
A;S13;0,98;29,5;8;0101;1;1;Castanopsis sclerophylla;2023;3;31.05.2023;02.06.2023;2;early;295;;0;4;4;5;4;4;3;0,548959479;162;133;unknown;0;0;0;0;224;2,170214263;;;;
A;S13;0,98;29,5;8;0101;1;1;Castanopsis sclerophylla;2023;3;31.05.2023;05.06.2023;5;late;295;;0;5,5;5,5;6;6;6;4;0,249716483;74;221;unknown;0;0;0;0;224;2,170214263;;;;
A;S13;0,98;29,5;8;0502;5;2;Liquidambar formosana;2023;4;31.05.2023;02.06.2023;2;early;362;;0;4,75;4,75;5;6;5;3;0,388926052;141;221;fly;1;0;0;0;224;2,170214263;;;;
A;S13;0,98;29,5;8;0502;5;2;Liquidambar formosana;2023;4;31.05.2023;05.06.2023;5;late;362;;0;5,75;5,75;6;7;6;4;0,21144726;77;285;unknown;0;0;0;0;224;2,170214263;;;;
A;S13;0,98;29,5;8;0502;5;2;Liquidambar formosana;2023;5;31.05.2023;02.06.2023;2;early;288;;0;5,5;5,5;6;6;5;5;0,249716483;72;216;fly;1;0;0;0;224;2,170214263;;;;
A;S13;0,98;29,5;8;0502;5;2;Liquidambar formosana;2023;5;31.05.2023;05.06.2023;5;late;288;;0;7;7;7;7;7;7;0,083423357;24;264;unknown;0;0;0;0;224;2,170214263;;;;
A;S13;0,98;29,5;8;0502;5;2;Liquidambar formosana;2023;6;31.05.2023;02.06.2023;2;early;455;;0;4,75;4,75;5;5;5;4;0,388926052;177;278;fly;1;0;0;0;224;2,170214263;;;;
A;S13;0,98;29,5;8;0502;5;2;Liquidambar formosana;2023;6;31.05.2023;05.06.2023;5;late;455;;0;6,25;6,25;7;7;6;5;0,148246447;67;388;fly;1;0;0;0;224;2,170214263;;;;
A;S13;0,98;29,5;8;0307;3;7;Quercus acutissima;2023;7;31.05.2023;02.06.2023;2;early;389;;0;3,75;3,75;4;4;4;3;0,601703041;234;155;fly;1;0;0;0;224;2,170214263;;;;
A;S13;0,98;29,5;8;0307;3;7;Quercus acutissima;2023;7;31.05.2023;05.06.2023;5;late;389;;0;6,5;6,5;7;6;;;0,122978724;48;341;unknown;0;0;0;0;224;2,170214263;;;;
A;S13;0,98;29,5;8;0307;3;7;Quercus acutissima;2023;8;31.05.2023;02.06.2023;2;early;251;;0;4,75;4,75;5;5;5;4;0,388926052;98;153;fly;1;0;0;0;224;2,170214263;;;;
A;S13;0,98;29,5;8;0307;3;7;Quercus acutissima;2023;8;31.05.2023;05.06.2023;5;late;251;;0;6,666666667;6,666666667;7;6;7;;0,108265132;27;224;unknown;0;0;0;0;224;2,170214263;;;;
A;S13;0,98;29,5;8;0307;3;7;Quercus acutissima;2023;9;31.05.2023;02.06.2023;2;early;340;;0;2,25;2,25;3;2;2;2;0,846727117;288;52;unknown;0;0;0;0;224;2,170214263;;;;
A;S13;0,98;29,5;8;0307;3;7;Quercus acutissima;2023;9;31.05.2023;05.06.2023;5;late;340;;0;4,75;4,75;5;5;5;4;0,388926052;132;208;unknown;0;0;0;0;224;2,170214263;;;;
A;S16;0,95;42;4;0219;2;19;Lithocarpus glaber;2023;1;31.05.2023;02.06.2023;2;early;261;;1;;;;;;;;;;;0;0;0;;278;2,392154813;;;;
A;S16;0,95;42;4;0219;2;19;Lithocarpus glaber;2023;1;31.05.2023;05.06.2023;5;late;261;;1;;;;;;;;;;;0;0;0;;278;2,392154813;;;;
A;S16;0,95;42;4;0219;2;19;Lithocarpus glaber;2023;2;31.05.2023;02.06.2023;2;early;302;;1;;;;;;;;;;;0;0;0;;278;2,392154813;;;;
